label,handedness,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
HELLO,UNKNOWN,0.0,0.0,0.0,-0.13457800447940826,-0.08405749499797821,-0.03302736207842827,-0.2488526552915573,-0.2222716063261032,-0.052888598293066025,-0.32935401797294617,-0.3320564925670624,-0.0739380344748497,-0.4104112386703491,-0.3875943422317505,-0.09741540253162384,-0.18039368093013763,-0.48646047711372375,-0.03135618567466736,-0.2519518733024597,-0.6676911115646362,-0.06933963298797607,-0.2948206067085266,-0.7751814723014832,-0.10219655185937881,-0.3295721709728241,-0.8714808821678162,-0.12829267978668213,-0.09244812279939651,-0.5192116498947144,-0.052551478147506714,-0.12421616911888123,-0.735715925693512,-0.08544506132602692,-0.14320160448551178,-0.8722540140151978,-0.12048748880624771,-0.15882767736911774,-0.9873062968254089,-0.14723195135593414,-0.0022229724563658237,-0.49331092834472656,-0.07989511638879776,0.01763918064534664,-0.7093926668167114,-0.1271391361951828,0.028484318405389786,-0.8409579992294312,-0.16712303459644318,0.033721860498189926,-0.9567294716835022,-0.19499127566814423,0.08517353981733322,-0.4195544719696045,-0.10889077931642532,0.1508270502090454,-0.5627540946006775,-0.1590508669614792,0.19277545809745789,-0.6596140265464783,-0.18393659591674805,0.22599929571151733,-0.7511417269706726,-0.19982053339481354
HELLO,UNKNOWN,0.0,0.0,0.0,-0.13672910630702972,-0.08460460603237152,-0.035066038370132446,-0.24991923570632935,-0.2288317084312439,-0.055394142866134644,-0.32495635747909546,-0.3439139425754547,-0.07599658519029617,-0.4056670367717743,-0.40349218249320984,-0.09878489375114441,-0.1626647561788559,-0.48622938990592957,-0.03333863243460655,-0.23584802448749542,-0.6622557044029236,-0.07156822830438614,-0.28086352348327637,-0.7699723839759827,-0.10528779774904251,-0.31593969464302063,-0.8683090209960938,-0.13228438794612885,-0.07298741489648819,-0.5183548927307129,-0.05396011471748352,-0.10187438130378723,-0.7348867654800415,-0.08539694547653198,-0.12199833244085312,-0.8737788796424866,-0.12012103945016861,-0.13877351582050323,-0.9903241395950317,-0.1475307196378708,0.014537048526108265,-0.4905650019645691,-0.0809752494096756,0.03952415660023689,-0.6954718232154846,-0.12553873658180237,0.04833012446761131,-0.8241483569145203,-0.16346269845962524,0.05111165717244148,-0.9388847947120667,-0.19083604216575623,0.09531722217798233,-0.41613778471946716,-0.11025205999612808,0.16364753246307373,-0.5545445680618286,-0.15716734528541565,0.20424742996692657,-0.6516100764274597,-0.180908203125,0.23567016422748566,-0.7471116185188293,-0.19701790809631348
HELLO,UNKNOWN,0.0,0.0,0.0,-0.1331378072500229,-0.07960180938243866,-0.037808340042829514,-0.24457064270973206,-0.2249622941017151,-0.059245895594358444,-0.3222085237503052,-0.33895131945610046,-0.08069118857383728,-0.4010718762874603,-0.4068872630596161,-0.10431643575429916,-0.15785835683345795,-0.48652783036231995,-0.032405734062194824,-0.22726701200008392,-0.6622611880302429,-0.07024604827165604,-0.2730657756328583,-0.7685065865516663,-0.10391425341367722,-0.31158149242401123,-0.8656249046325684,-0.13134892284870148,-0.06648902595043182,-0.5166584253311157,-0.051420990377664566,-0.09178773313760757,-0.7330164909362793,-0.08468189090490341,-0.11039631068706512,-0.8704403638839722,-0.12054618448019028,-0.13195635378360748,-0.991255521774292,-0.14859171211719513,0.01998983882367611,-0.4871178865432739,-0.07726051658391953,0.04393775761127472,-0.6893004775047302,-0.12441033869981766,0.05488071218132973,-0.823504626750946,-0.1633480340242386,0.05592432990670204,-0.9483062028884888,-0.1908300817012787,0.09776712208986282,-0.41317233443260193,-0.10531339794397354,0.16554376482963562,-0.5516919493675232,-0.1535256803035736,0.20932628214359283,-0.650210976600647,-0.17743653059005737,0.2419295608997345,-0.7466924786567688,-0.19357618689537048
HELLO,UNKNOWN,0.0,0.0,0.0,-0.1332322061061859,-0.08260143548250198,-0.03521451726555824,-0.24622371792793274,-0.22433026134967804,-0.05571693927049637,-0.3240399956703186,-0.33429232239723206,-0.07642608880996704,-0.4035760164260864,-0.38675087690353394,-0.09929803758859634,-0.16274388134479523,-0.49040520191192627,-0.029763830825686455,-0.23386724293231964,-0.6677005887031555,-0.0671352669596672,-0.2766633927822113,-0.7740269303321838,-0.10043377429246902,-0.30996349453926086,-0.8684740662574768,-0.12674888968467712,-0.07568081468343735,-0.522330105304718,-0.04846673458814621,-0.10536807775497437,-0.7371131777763367,-0.08079739660024643,-0.12432277202606201,-0.8743693828582764,-0.1149275079369545,-0.14062298834323883,-0.9900631904602051,-0.141279935836792,0.009682214818894863,-0.4959922730922699,-0.07383309304714203,0.03203827887773514,-0.6969160437583923,-0.11777836829423904,0.04462013393640518,-0.828179657459259,-0.15501873195171356,0.05054111033678055,-0.9431259036064148,-0.18167580664157867,0.08840220421552658,-0.4227140545845032,-0.10151679068803787,0.1562797874212265,-0.5582807660102844,-0.1441243439912796,0.19699634611606598,-0.6539020538330078,-0.16529138386249542,0.22812055051326752,-0.7446208596229553,-0.1803620457649231
HELLO,UNKNOWN,0.0,0.0,0.0,-0.13178665935993195,-0.07834155112504959,-0.04086937755346298,-0.24630816280841827,-0.21431292593479156,-0.0642886683344841,-0.32322123646736145,-0.323494553565979,-0.08686686307191849,-0.39792218804359436,-0.3895960748195648,-0.11083302646875381,-0.16797709465026855,-0.48253539204597473,-0.034895263612270355,-0.24626430869102478,-0.6506632566452026,-0.07592892646789551,-0.2942712604999542,-0.7515948414802551,-0.11153653264045715,-0.33311495184898376,-0.8429746031761169,-0.13887691497802734,-0.0800527036190033,-0.5168501734733582,-0.052706118673086166,-0.11150601506233215,-0.7317792177200317,-0.08801782876253128,-0.1341373771429062,-0.8697165846824646,-0.12356574088335037,-0.15561199188232422,-0.9878182411193848,-0.15045157074928284,0.004518627654761076,-0.49180322885513306,-0.07795973122119904,0.023529337719082832,-0.6906639933586121,-0.12455496937036514,0.03005163185298443,-0.8268100023269653,-0.16269846260547638,0.029064837843179703,-0.9493215084075928,-0.18947306275367737,0.08258471637964249,-0.4204142093658447,-0.10602910816669464,0.14504721760749817,-0.5598281025886536,-0.14954161643981934,0.1830548644065857,-0.6608662009239197,-0.17071405053138733,0.21060147881507874,-0.7584186792373657,-0.1857059746980667
HELLO,UNKNOWN,0.0,0.0,0.0,-0.13483475148677826,-0.08324187248945236,-0.03305208683013916,-0.2516312301158905,-0.2215723693370819,-0.053313739597797394,-0.33476853370666504,-0.32928991317749023,-0.07553966343402863,-0.41702285408973694,-0.38983091711997986,-0.09984873980283737,-0.1757224202156067,-0.48835840821266174,-0.018038662150502205,-0.2558553218841553,-0.6507778167724609,-0.05546516552567482,-0.3070239722728729,-0.7507185935974121,-0.09023100882768631,-0.3484279215335846,-0.841148316860199,-0.1179603561758995,-0.0899164080619812,-0.5218029618263245,-0.040288906544446945,-0.12257581949234009,-0.7367992401123047,-0.0726923793554306,-0.14386563003063202,-0.8704395890235901,-0.10753616690635681,-0.16622020304203033,-0.9860886335372925,-0.13386741280555725,-0.004099835176020861,-0.49626103043556213,-0.07026626914739609,0.016738280653953552,-0.6986956596374512,-0.1152910441160202,0.02332657016813755,-0.8333125114440918,-0.15146560966968536,0.020868783816695213,-0.9555649757385254,-0.17645597457885742,0.07744752615690231,-0.42569562792778015,-0.10273534059524536,0.13781066238880157,-0.5677037835121155,-0.14486776292324066,0.17659901082515717,-0.665708065032959,-0.1635359525680542,0.20301634073257446,-0.7590046525001526,-0.17632384598255157
HELLO,UNKNOWN,0.0,0.0,0.0,-0.13583773374557495,-0.0902571901679039,-0.02801821008324623,-0.24781158566474915,-0.23524513840675354,-0.04711451008915901,-0.32634973526000977,-0.34336766600608826,-0.06853219866752625,-0.409807950258255,-0.39231422543525696,-0.09276585280895233,-0.1648106426000595,-0.49331796169281006,-0.027540720999240875,-0.2374180555343628,-0.6801558136940002,-0.06559821963310242,-0.2827424705028534,-0.7959587574005127,-0.09881360828876495,-0.3157147467136383,-0.8969382643699646,-0.1251354217529297,-0.07877714931964874,-0.5202010273933411,-0.051185447722673416,-0.11468202620744705,-0.733258843421936,-0.08470465987920761,-0.13578180968761444,-0.8719531297683716,-0.12055458873510361,-0.15221913158893585,-0.9883467555046082,-0.14829488098621368,0.008893252350389957,-0.49244269728660583,-0.0805341973900795,0.03027702309191227,-0.6999428868293762,-0.12612707912921906,0.040763139724731445,-0.8281355500221252,-0.16336385905742645,0.04549366235733032,-0.9410972595214844,-0.18988220393657684,0.09231302887201309,-0.41819313168525696,-0.1115628257393837,0.15745294094085693,-0.5583884716033936,-0.15769630670547485,0.19696910679340363,-0.655471682548523,-0.18011145293712616,0.22739313542842865,-0.7501427531242371,-0.1953006535768509
HELLO,UNKNOWN,0.0,0.0,0.0,-0.13655626773834229,-0.09493398666381836,-0.030694039538502693,-0.2526604235172272,-0.24066561460494995,-0.05043964833021164,-0.33033791184425354,-0.3520178496837616,-0.07163631916046143,-0.41010844707489014,-0.4083400368690491,-0.09568029642105103,-0.15681755542755127,-0.49130135774612427,-0.031980641186237335,-0.2300429344177246,-0.6680808663368225,-0.07124125957489014,-0.2747766971588135,-0.7742208242416382,-0.10500313341617584,-0.3104229271411896,-0.869964599609375,-0.13120482861995697,-0.06477495282888412,-0.5203768610954285,-0.054837822914123535,-0.08760897815227509,-0.7401573061943054,-0.08629871159791946,-0.10482491552829742,-0.8784815073013306,-0.1195083037018776,-0.1194731667637825,-0.9928374290466309,-0.145243301987648,0.024998145177960396,-0.4900369644165039,-0.08391697704792023,0.052569400519132614,-0.6961649060249329,-0.12795548141002655,0.06383068114519119,-0.8254213333129883,-0.16473054885864258,0.06947323679924011,-0.9391800761222839,-0.19070568680763245,0.10779477655887604,-0.4129379093647003,-0.11491294950246811,0.1798364520072937,-0.5511400103569031,-0.15977559983730316,0.22266121208667755,-0.6482674479484558,-0.18167807161808014,0.25569015741348267,-0.742453932762146,-0.19628064334392548
HELLO,UNKNOWN,0.0,0.0,0.0,-0.1315937489271164,-0.08795134723186493,-0.039451438933610916,-0.2428012639284134,-0.23165138065814972,-0.06251290440559387,-0.31804385781288147,-0.34891241788864136,-0.085334412753582,-0.39596351981163025,-0.42178666591644287,-0.11034148931503296,-0.14577841758728027,-0.4912138283252716,-0.035192281007766724,-0.21359556913375854,-0.6638243794441223,-0.07606948912143707,-0.25774380564689636,-0.7697656154632568,-0.11212018132209778,-0.29344642162323,-0.8681339025497437,-0.14102579653263092,-0.054006144404411316,-0.5188345313072205,-0.05448715016245842,-0.07402688264846802,-0.7343301177024841,-0.09015863388776779,-0.08779843151569366,-0.8732975721359253,-0.12690475583076477,-0.10258365422487259,-0.9947243928909302,-0.15544402599334717,0.03322836011648178,-0.4864627420902252,-0.08109452575445175,0.0624178908765316,-0.6869046092033386,-0.129652738571167,0.07698356360197067,-0.8184754848480225,-0.16893093287944794,0.08195382356643677,-0.9403284788131714,-0.19649294018745422,0.11329673230648041,-0.41009441018104553,-0.11030043661594391,0.18375657498836517,-0.5470432043075562,-0.15885670483112335,0.22732728719711304,-0.645420253276825,-0.18358507752418518,0.25979116559028625,-0.7443609237670898,-0.20047636330127716
HELLO,UNKNOWN,0.0,0.0,0.0,-0.13113196194171906,-0.0857786238193512,-0.03750167042016983,-0.24283088743686676,-0.236040398478508,-0.058257654309272766,-0.32043448090553284,-0.3520033061504364,-0.0790172591805458,-0.39884114265441895,-0.41937315464019775,-0.1021290123462677,-0.14493176341056824,-0.4888310134410858,-0.03198573738336563,-0.21170900762081146,-0.6609365344047546,-0.07029677927494049,-0.2558092474937439,-0.7634989619255066,-0.10396081954240799,-0.2925691604614258,-0.8580577969551086,-0.1312391310930252,-0.051531098783016205,-0.5164542198181152,-0.051879703998565674,-0.069336898624897,-0.7341546416282654,-0.08536821603775024,-0.08388322591781616,-0.8721968531608582,-0.12068990617990494,-0.10184695571660995,-0.9948000907897949,-0.14820179343223572,0.03556917980313301,-0.48342499136924744,-0.0789434090256691,0.06332170963287354,-0.6851080656051636,-0.12731602787971497,0.07693316787481308,-0.819901168346405,-0.1673671454191208,0.08020975440740585,-0.9465791583061218,-0.1952393800020218,0.11382289975881577,-0.4067007601261139,-0.10804345458745956,0.18429073691368103,-0.5441929697990417,-0.15618997812271118,0.22953902184963226,-0.6417387127876282,-0.18041682243347168,0.26206955313682556,-0.7382251024246216,-0.19706885516643524
HELLO,UNKNOWN,0.0,0.0,0.0,-0.13408783078193665,-0.08826927095651627,-0.0308479405939579,-0.24898189306259155,-0.23923729360103607,-0.04791157320141792,-0.3250684142112732,-0.35220077633857727,-0.06583026796579361,-0.4017254114151001,-0.40772607922554016,-0.08640164881944656,-0.14600646495819092,-0.4919816851615906,-0.024515539407730103,-0.21733303368091583,-0.6640461087226868,-0.06060793623328209,-0.26232263445854187,-0.7633375525474548,-0.09309590607881546,-0.2990727126598358,-0.8494038581848145,-0.1179686114192009,-0.05244031548500061,-0.5199417471885681,-0.0455641970038414,-0.0699496939778328,-0.7395650148391724,-0.07399164140224457,-0.08539770543575287,-0.8774584531784058,-0.105766162276268,-0.10091443359851837,-0.9948951005935669,-0.13062012195587158,0.03430858254432678,-0.48859480023384094,-0.07339702546596527,0.0638032779097557,-0.6908153891563416,-0.11536917835474014,0.07699155062437057,-0.8220914602279663,-0.15196895599365234,0.08281105011701584,-0.9395689368247986,-0.17798376083374023,0.11108671128749847,-0.41213008761405945,-0.10306758433580399,0.18198752403259277,-0.5474600791931152,-0.1441931128501892,0.22635498642921448,-0.6409304141998291,-0.16365914046764374,0.2593575417995453,-0.7311569452285767,-0.1773066222667694
HELLO,UNKNOWN,0.0,0.0,0.0,-0.13489723205566406,-0.09050507098436356,-0.03511730954051018,-0.2456342875957489,-0.23779702186584473,-0.0558730773627758,-0.32754412293434143,-0.3456423878669739,-0.07762085646390915,-0.40943214297294617,-0.3971858024597168,-0.10177212208509445,-0.15389859676361084,-0.4968443214893341,-0.023908646777272224,-0.22174692153930664,-0.6769339442253113,-0.06170142814517021,-0.25839412212371826,-0.7870780229568481,-0.09623216092586517,-0.28352874517440796,-0.8819679617881775,-0.1225554421544075,-0.06589318811893463,-0.5258703231811523,-0.042583663016557693,-0.08732502162456512,-0.741818904876709,-0.07403969019651413,-0.10481901466846466,-0.8798162341117859,-0.1090228334069252,-0.1177968755364418,-0.9930377006530762,-0.1357739269733429,0.01862400211393833,-0.4988759160041809,-0.06846919655799866,0.04395759105682373,-0.7059042453765869,-0.11008699238300323,0.05746343359351158,-0.8360213041305542,-0.1472405046224594,0.06621407717466354,-0.9465122818946838,-0.17380984127521515,0.09497126936912537,-0.4253825843334198,-0.09700946509838104,0.16408994793891907,-0.5621012449264526,-0.13696938753128052,0.20495621860027313,-0.656444787979126,-0.15740284323692322,0.23755121231079102,-0.7432459592819214,-0.17178140580654144
HELLO,UNKNOWN,0.0,0.0,0.0,-0.13650718331336975,-0.08787225931882858,-0.034794919192790985,-0.2501257359981537,-0.22677786648273468,-0.056987036019563675,-0.3339402675628662,-0.3289530277252197,-0.08052830398082733,-0.41578561067581177,-0.383305162191391,-0.10629676282405853,-0.17096427083015442,-0.4970003068447113,-0.024551184847950935,-0.2511730492115021,-0.6655387878417969,-0.06583351641893387,-0.30332666635513306,-0.7654432654380798,-0.10450094193220139,-0.3457184433937073,-0.8547239303588867,-0.13375991582870483,-0.08460451662540436,-0.5295775532722473,-0.04382148012518883,-0.10694089531898499,-0.7441451549530029,-0.07510761171579361,-0.12727601826190948,-0.8780899047851562,-0.10942867398262024,-0.1459873914718628,-0.9892864227294922,-0.13596321642398834,-9.42427504924126e-05,-0.5029020309448242,-0.07068344205617905,0.0249403677880764,-0.7093822360038757,-0.11067134141921997,0.03614751994609833,-0.8396844267845154,-0.14516866207122803,0.04127200320363045,-0.9503446221351624,-0.17030657827854156,0.07693425565958023,-0.427814245223999,-0.10067187994718552,0.14291870594024658,-0.5666546821594238,-0.13881884515285492,0.18182115256786346,-0.6633291244506836,-0.15699514746665955,0.2116897851228714,-0.7523488998413086,-0.16986779868602753
HELLO,UNKNOWN,0.0,0.0,0.0,-0.13099604845046997,-0.07965271174907684,-0.03627463057637215,-0.2412518560886383,-0.21224790811538696,-0.061096206307411194,-0.32534193992614746,-0.3109092116355896,-0.08738816529512405,-0.4104617238044739,-0.3556651175022125,-0.11596234142780304,-0.1696629673242569,-0.47576287388801575,-0.02931227721273899,-0.24924884736537933,-0.6296438574790955,-0.077372245490551,-0.3073599934577942,-0.7181430459022522,-0.12077609449625015,-0.35965394973754883,-0.797238290309906,-0.1523159295320511,-0.08991207927465439,-0.5121530890464783,-0.05038880556821823,-0.11978687345981598,-0.7285774350166321,-0.08871248364448547,-0.15124085545539856,-0.8685135245323181,-0.12724308669567108,-0.18057464063167572,-0.9835612773895264,-0.15557387471199036,-0.011041102930903435,-0.48647719621658325,-0.07895123213529587,0.004980426747351885,-0.6860887408256531,-0.12554340064525604,0.010347099043428898,-0.8155202865600586,-0.16202940046787262,0.01001188438385725,-0.9272140860557556,-0.18705932796001434,0.06085257977247238,-0.4117920398712158,-0.1106061115860939,0.12083328515291214,-0.5456741452217102,-0.1536278873682022,0.15489789843559265,-0.6418359279632568,-0.1727215200662613,0.1803065538406372,-0.7318061590194702,-0.1854708045721054
HELLO,UNKNOWN,0.0,0.0,0.0,-0.1293744295835495,-0.07147933542728424,-0.0352792926132679,-0.24602288007736206,-0.19796475768089294,-0.0583605132997036,-0.32981622219085693,-0.29301074147224426,-0.08262094855308533,-0.4129212498664856,-0.3450888991355896,-0.10879721492528915,-0.1867491751909256,-0.4720463454723358,-0.02874654531478882,-0.26622262597084045,-0.6301997303962708,-0.07150785624980927,-0.3201689124107361,-0.7185286283493042,-0.10948112607002258,-0.36937400698661804,-0.796910285949707,-0.1380430907011032,-0.10715608298778534,-0.5071842670440674,-0.04994526132941246,-0.14396032691001892,-0.7221032381057739,-0.08702027797698975,-0.17480739951133728,-0.8624972105026245,-0.12492028623819351,-0.20436199009418488,-0.9788954257965088,-0.15321709215641022,-0.026903610676527023,-0.48148268461227417,-0.07836995273828506,-0.015333198010921478,-0.6782267689704895,-0.1253669410943985,-0.014604953117668629,-0.8108472228050232,-0.16470906138420105,-0.019976641982793808,-0.927518367767334,-0.1922106146812439,0.04851889610290527,-0.40937453508377075,-0.10930866003036499,0.10533101111650467,-0.5442426204681396,-0.1536249965429306,0.13842786848545074,-0.6431313157081604,-0.17567548155784607,0.16250352561473846,-0.7365567684173584,-0.19113285839557648
HELLO,UNKNOWN,0.0,0.0,0.0,-0.12743721902370453,-0.06299229711294174,-0.035719070583581924,-0.24711841344833374,-0.18933381140232086,-0.05871272832155228,-0.3326813876628876,-0.2880989909172058,-0.08244071155786514,-0.41693082451820374,-0.3446936309337616,-0.10893367230892181,-0.1948864907026291,-0.46775752305984497,-0.03304910659790039,-0.2793689966201782,-0.6245707273483276,-0.07434075325727463,-0.3368348777294159,-0.7189366221427917,-0.11004142463207245,-0.38655054569244385,-0.8053327798843384,-0.1386227011680603,-0.1131063774228096,-0.5059272050857544,-0.0550864040851593,-0.15392248332500458,-0.7200186252593994,-0.09309174120426178,-0.1838102638721466,-0.8585541844367981,-0.13077038526535034,-0.21419058740139008,-0.9767919182777405,-0.1593494713306427,-0.030682748183608055,-0.48004522919654846,-0.08388175070285797,-0.020734278485178947,-0.6807835698127747,-0.13402710855007172,-0.02241957001388073,-0.8190817832946777,-0.1742773801088333,-0.03174995630979538,-0.9445347785949707,-0.20263786613941193,0.047534264624118805,-0.4069184362888336,-0.11466143280267715,0.10067532956600189,-0.5437560081481934,-0.16426505148410797,0.13480791449546814,-0.6453737020492554,-0.18881306052207947,0.15913334488868713,-0.7437875866889954,-0.20578931272029877
HELLO,UNKNOWN,0.0,0.0,0.0,-0.13065701723098755,-0.06958005577325821,-0.029462648555636406,-0.2512771189212799,-0.1958179473876953,-0.049774155020713806,-0.3344604969024658,-0.2895898222923279,-0.07238355278968811,-0.4147251546382904,-0.3416251838207245,-0.09793666750192642,-0.1961042732000351,-0.47149184346199036,-0.029320750385522842,-0.2779569923877716,-0.6297325491905212,-0.06900995224714279,-0.3336000442504883,-0.7250449657440186,-0.10356590896844864,-0.38183337450027466,-0.8108850121498108,-0.13129615783691406,-0.11379503458738327,-0.5072715878486633,-0.053980905562639236,-0.15247544646263123,-0.722048282623291,-0.08939845860004425,-0.18157720565795898,-0.8620069026947021,-0.12643298506736755,-0.2093544602394104,-0.9778398275375366,-0.1547802835702896,-0.02985418774187565,-0.4818897545337677,-0.08477974683046341,-0.015881864354014397,-0.6848164796829224,-0.132552832365036,-0.014854023233056068,-0.8189604878425598,-0.17320139706134796,-0.02075618878006935,-0.9390601515769958,-0.20215506851673126,0.050452955067157745,-0.4084286391735077,-0.11713425070047379,0.11097303777933121,-0.542410135269165,-0.16712120175361633,0.14722439646720886,-0.6418610215187073,-0.1933884471654892,0.1748104840517044,-0.7393803000450134,-0.21111993491649628
HELLO,UNKNOWN,0.0,0.0,0.0,-0.12993718683719635,-0.06822869181632996,-0.03228667750954628,-0.24945519864559174,-0.19344110786914825,-0.05357816442847252,-0.33217859268188477,-0.28829625248908997,-0.07658915221691132,-0.4104585647583008,-0.34170496463775635,-0.1025434136390686,-0.19375930726528168,-0.46656322479248047,-0.03434916213154793,-0.27456673979759216,-0.6272817254066467,-0.0749705508351326,-0.32905152440071106,-0.7262060046195984,-0.10952875018119812,-0.37534645199775696,-0.8165279626846313,-0.13715487718582153,-0.10888972878456116,-0.5049542784690857,-0.05757056921720505,-0.1435682475566864,-0.7195258140563965,-0.09440815448760986,-0.17141485214233398,-0.8616883754730225,-0.13160790503025055,-0.19816365838050842,-0.9801689982414246,-0.15990988910198212,-0.023970503360033035,-0.4815560281276703,-0.08695638179779053,-0.005090119317173958,-0.6857187151908875,-0.13718591630458832,-0.0008284883806481957,-0.8228563070297241,-0.179422065615654,-0.003359887981787324,-0.9452048540115356,-0.20911425352096558,0.05619227513670921,-0.40930381417274475,-0.11792147904634476,0.12427862733602524,-0.5441495180130005,-0.1714734435081482,0.16794124245643616,-0.6423791646957397,-0.19957655668258667,0.20227201282978058,-0.7368428111076355,-0.2180493026971817
HELLO,UNKNOWN,0.0,0.0,0.0,-0.12824711203575134,-0.0668158009648323,-0.031896524131298065,-0.24499855935573578,-0.19439859688282013,-0.0521182119846344,-0.3248532712459564,-0.2910515367984772,-0.07374017685651779,-0.402601033449173,-0.341744601726532,-0.09851524233818054,-0.1872282177209854,-0.4714981019496918,-0.03498344123363495,-0.2671421468257904,-0.6320021152496338,-0.07346874475479126,-0.3201726973056793,-0.7304674983024597,-0.10613998770713806,-0.36593517661094666,-0.8201283812522888,-0.13279983401298523,-0.09988274425268173,-0.5093779563903809,-0.058219511061906815,-0.13254103064537048,-0.7255392670631409,-0.09360304474830627,-0.1591607630252838,-0.8656164407730103,-0.1303650438785553,-0.18575945496559143,-0.9825952649116516,-0.15835653245449066,-0.014113194309175014,-0.48440733551979065,-0.0872146338224411,0.007229125127196312,-0.6875670552253723,-0.13822218775749207,0.013146182522177696,-0.8255596160888672,-0.1823132336139679,0.011792310513556004,-0.9501264691352844,-0.21318526566028595,0.06589934229850769,-0.40998968482017517,-0.11733026802539825,0.14076454937458038,-0.5418514013290405,-0.1730727106332779,0.18789896368980408,-0.6386916041374207,-0.20306925475597382,0.22435621917247772,-0.7328003644943237,-0.2225961834192276
HELLO,UNKNOWN,0.0,0.0,0.0,-0.13457001745700836,-0.07308870553970337,-0.03131561353802681,-0.2556003928184509,-0.20237299799919128,-0.050864867866039276,-0.3393056094646454,-0.2987288236618042,-0.07253686338663101,-0.4187999665737152,-0.3450893759727478,-0.09732048213481903,-0.18901531398296356,-0.47249555587768555,-0.030922649428248405,-0.27259570360183716,-0.6349369883537292,-0.06982818990945816,-0.3264983892440796,-0.7396042346954346,-0.10375150293111801,-0.369910329580307,-0.8335758447647095,-0.13108812272548676,-0.10092675685882568,-0.5116499066352844,-0.0540374331176281,-0.12663088738918304,-0.7288259267807007,-0.08772266656160355,-0.14767801761627197,-0.8695247173309326,-0.12285182625055313,-0.16832615435123444,-0.9857313632965088,-0.14975892007350922,-0.01462129782885313,-0.4890076518058777,-0.08353504538536072,0.012167904525995255,-0.6938443779945374,-0.1318528652191162,0.02126932516694069,-0.8290718793869019,-0.17348307371139526,0.02312750369310379,-0.9495963454246521,-0.20276567339897156,0.06575825810432434,-0.4164249002933502,-0.11473201960325241,0.14515124261379242,-0.5508533120155334,-0.16693004965782166,0.1938251107931137,-0.6474745273590088,-0.19461029767990112,0.23198558390140533,-0.7405704259872437,-0.2127942442893982
HELLO,UNKNOWN,0.0,0.0,0.0,-0.13255935907363892,-0.07557695358991623,-0.028292624279856682,-0.25156229734420776,-0.20616167783737183,-0.04664652794599533,-0.33569011092185974,-0.30040767788887024,-0.06713846325874329,-0.41559889912605286,-0.3412117660045624,-0.09090014547109604,-0.17847773432731628,-0.4750289022922516,-0.03137310966849327,-0.25686848163604736,-0.6431512236595154,-0.06777366250753403,-0.3066118657588959,-0.7476892471313477,-0.09947329759597778,-0.34575849771499634,-0.8404940366744995,-0.12506718933582306,-0.09108652174472809,-0.5116690993309021,-0.05559559538960457,-0.12022846192121506,-0.7311261892318726,-0.08622204512357712,-0.13895933330059052,-0.8726537823677063,-0.12021619826555252,-0.15362077951431274,-0.9881297945976257,-0.1465800702571869,-0.0029307729564607143,-0.48719459772109985,-0.08543482422828674,0.023084957152605057,-0.6947518587112427,-0.13090062141418457,0.0347406268119812,-0.8248350024223328,-0.17243660986423492,0.041081503033638,-0.9383315443992615,-0.20220305025577545,0.08035032451152802,-0.41161051392555237,-0.11661788076162338,0.1622021347284317,-0.5459029674530029,-0.16634026169776917,0.21433953940868378,-0.6385857462882996,-0.19277839362621307,0.25616455078125,-0.7254397869110107,-0.2103901505470276
HELLO,UNKNOWN,0.0,0.0,0.0,-0.13093474507331848,-0.07625322043895721,-0.025061318650841713,-0.2508883774280548,-0.21243104338645935,-0.03964972868561745,-0.33306148648262024,-0.30897924304008484,-0.05616193637251854,-0.40903210639953613,-0.3520694077014923,-0.0759570300579071,-0.16754378378391266,-0.4819835126399994,-0.028233440592885017,-0.24589942395687103,-0.6535906195640564,-0.06146247684955597,-0.29212769865989685,-0.7584602236747742,-0.09002012759447098,-0.32741957902908325,-0.8488208651542664,-0.11322618275880814,-0.0775131806731224,-0.5142667889595032,-0.05237377807497978,-0.10042311996221542,-0.7343286871910095,-0.08156462013721466,-0.11485014110803604,-0.8762302994728088,-0.11451420187950134,-0.12630318105220795,-0.9919916987419128,-0.13981518149375916,0.011489958502352238,-0.48568660020828247,-0.08174125105142593,0.03995219245553017,-0.6945644617080688,-0.12745322287082672,0.054411716759204865,-0.8249902725219727,-0.16961558163166046,0.06308284401893616,-0.9394898414611816,-0.1992042511701584,0.09454485028982162,-0.40754035115242004,-0.11174611002206802,0.17522770166397095,-0.5428870320320129,-0.16333763301372528,0.22698651254177094,-0.6347005367279053,-0.19070513546466827,0.26866626739501953,-0.7214394211769104,-0.2083556354045868
